index,Name,GW,Position,Club,Total Points,Cost
19740,Nicolás Otamendi,19.0,DEF,Man City,0.28,49.0
19741,Nicolás Otamendi,20.0,DEF,Man City,0.26,49.0
19742,Nicolás Otamendi,21.0,DEF,Man City,0.23,49.0
19743,Nicolás Otamendi,22.0,DEF,Man City,0.21,49.0
19744,Nicolás Otamendi,23.0,DEF,Man City,0.19,49.0
19745,Nicolás Otamendi,24.0,DEF,Man City,0.17,49.0
19746,Nicolás Otamendi,25.0,DEF,Man City,0.15,49.0
19747,Nicolás Otamendi,26.0,DEF,Man City,0.14,49.0
19748,Nicolás Otamendi,27.0,DEF,Man City,0.12,49.0
19749,Nicolás Otamendi,28.0,DEF,Man City,0.11,49.0
19750,Nicolás Otamendi,29.0,DEF,Man City,0.1,50.0
19751,Nicolás Otamendi,30.0,DEF,Man City,0.09,49.0
19752,Nicolás Otamendi,31.0,DEF,Man City,0.08,49.0
19753,Nicolás Otamendi,32.0,DEF,Man City,0.07,49.0
19754,Nicolás Otamendi,33.0,DEF,Man City,0.06,50.0
19755,Nicolás Otamendi,34.0,DEF,Man City,0.06,49.0
19756,Nicolás Otamendi,35.0,DEF,Man City,0.05,49.0
19757,Nicolás Otamendi,36.0,DEF,Man City,0.05,49.0
19758,Nicolás Otamendi,37.0,DEF,Man City,0.04,49.0
19759,Nicolás Otamendi,38.0,DEF,Man City,0.04,49.0
19760,Niels Nkounkou,1.0,DEF,Everton,0.0,40.0
19761,Niels Nkounkou,2.0,DEF,Everton,0.0,40.0
19762,Niels Nkounkou,3.0,DEF,Everton,0.0,40.0
19763,Niels Nkounkou,4.0,DEF,Everton,0.0,40.0
19764,Niels Nkounkou,5.0,DEF,Everton,0.0,40.0
19765,Niels Nkounkou,6.0,DEF,Everton,0.0,40.0
19766,Niels Nkounkou,7.0,DEF,Everton,0.1,40.0
19767,Niels Nkounkou,8.0,DEF,Everton,0.09,40.0
19768,Niels Nkounkou,9.0,DEF,Everton,0.08,40.0
19769,Niels Nkounkou,10.0,DEF,Everton,0.07,40.0
19770,Niels Nkounkou,11.0,DEF,Everton,0.07,40.0
19771,Niels Nkounkou,12.0,DEF,Everton,0.06,40.0
19772,Niels Nkounkou,13.0,DEF,Everton,0.05,40.0
19773,Niels Nkounkou,14.0,DEF,Everton,0.05,40.0
19774,Niels Nkounkou,15.0,DEF,Everton,0.04,40.0
19775,Niels Nkounkou,16.0,DEF,Everton,0.04,40.0
19776,Niels Nkounkou,17.0,DEF,Everton,0.03,40.0
19777,Niels Nkounkou,18.0,DEF,Everton,0.03,40.0
19778,Niels Nkounkou,19.0,DEF,Everton,0.03,40.0
19779,Niels Nkounkou,20.0,DEF,Everton,0.03,40.0
19780,Niels Nkounkou,21.0,DEF,Everton,0.02,40.0
19781,Niels Nkounkou,22.0,DEF,Everton,0.02,40.0
19782,Niels Nkounkou,23.0,DEF,Everton,0.02,40.0
19783,Niels Nkounkou,24.0,DEF,Everton,0.02,40.0
19784,Niels Nkounkou,25.0,DEF,Everton,0.02,40.0
19785,Niels Nkounkou,26.0,DEF,Everton,0.01,40.0
19786,Niels Nkounkou,27.0,DEF,Everton,0.01,40.0
19787,Niels Nkounkou,28.0,DEF,Everton,0.01,40.0
19788,Niels Nkounkou,29.0,DEF,Everton,0.01,40.0
19789,Niels Nkounkou,30.0,DEF,Everton,0.01,40.0
19790,Niels Nkounkou,31.0,DEF,Everton,0.01,40.0
19791,Niels Nkounkou,32.0,DEF,Everton,0.01,40.0
19792,Niels Nkounkou,33.0,DEF,Everton,0.01,40.0
19793,Niels Nkounkou,34.0,DEF,Everton,0.01,40.0
19794,Niels Nkounkou,35.0,DEF,Everton,0.01,40.0
19795,Niels Nkounkou,36.0,DEF,Everton,0.0,40.0
19796,Niels Nkounkou,37.0,DEF,Everton,0.0,40.0
19797,Niels Nkounkou,38.0,DEF,Everton,0.1,40.0
19798,Nigel Lonwijk,1.0,DEF,Wolves,0.0,40.0
19799,Nigel Lonwijk,2.0,DEF,Wolves,0.0,40.0
19800,Nigel Lonwijk,3.0,DEF,Wolves,0.0,40.0
19801,Nigel Lonwijk,4.0,DEF,Wolves,0.0,40.0
19802,Nigel Lonwijk,5.0,DEF,Wolves,0.0,40.0
19803,Nigel Lonwijk,6.0,DEF,Wolves,0.0,40.0
19804,Nigel Lonwijk,7.0,DEF,Wolves,0.0,40.0
19805,Nigel Lonwijk,8.0,DEF,Wolves,0.0,40.0
19806,Nigel Lonwijk,9.0,DEF,Wolves,0.0,40.0
19807,Nigel Lonwijk,10.0,DEF,Wolves,0.0,40.0
19808,Nigel Lonwijk,11.0,DEF,Wolves,0.0,40.0
19809,Nigel Lonwijk,12.0,DEF,Wolves,0.0,40.0
19810,Nigel Lonwijk,13.0,DEF,Wolves,0.0,40.0
19811,Nigel Lonwijk,14.0,DEF,Wolves,0.0,40.0
19812,Nigel Lonwijk,15.0,DEF,Wolves,0.0,40.0
19813,Nigel Lonwijk,16.0,DEF,Wolves,0.0,40.0
19814,Nigel Lonwijk,17.0,DEF,Wolves,0.0,40.0
19815,Nigel Lonwijk,18.0,DEF,Wolves,0.0,40.0
19816,Nigel Lonwijk,19.0,DEF,Wolves,0.0,40.0
19817,Nigel Lonwijk,20.0,DEF,Wolves,0.0,40.0
19818,Nigel Lonwijk,21.0,DEF,Wolves,0.0,40.0
19819,Nigel Lonwijk,22.0,DEF,Wolves,0.0,40.0
19820,Nigel Lonwijk,23.0,DEF,Wolves,0.0,40.0
19821,Nigel Lonwijk,24.0,DEF,Wolves,0.0,40.0
19822,Nigel Lonwijk,25.0,DEF,Wolves,0.0,40.0
19823,Nigel Lonwijk,26.0,DEF,Wolves,0.0,40.0
19824,Nigel Lonwijk,27.0,DEF,Wolves,0.0,40.0
19825,Nigel Lonwijk,28.0,DEF,Wolves,0.0,40.0
19826,Nigel Lonwijk,29.0,DEF,Wolves,0.0,40.0
19827,Nigel Lonwijk,30.0,DEF,Wolves,0.0,40.0
19828,Nigel Lonwijk,31.0,DEF,Wolves,0.0,40.0
19829,Nigel Lonwijk,32.0,DEF,Wolves,0.0,40.0
19830,Nigel Lonwijk,33.0,DEF,Wolves,0.0,40.0
19831,Nigel Lonwijk,34.0,DEF,Wolves,0.0,39.0
19832,Nigel Lonwijk,35.0,DEF,Wolves,0.0,39.0
19833,Nigel Lonwijk,36.0,DEF,Wolves,0.0,39.0
19834,Nigel Lonwijk,37.0,DEF,Wolves,0.0,39.0
19835,Nigel Lonwijk,38.0,DEF,Wolves,0.0,39.0
19836,Nile John,1.0,MID,Spurs,0.0,45.0
19837,Nile John,2.0,MID,Spurs,0.0,45.0
19838,Nile John,3.0,MID,Spurs,0.0,45.0
19839,Nile John,4.0,MID,Spurs,0.0,45.0
19840,Nile John,5.0,MID,Spurs,0.0,45.0
19841,Nile John,6.0,MID,Spurs,0.0,45.0
19842,Nile John,7.0,MID,Spurs,0.0,45.0
19843,Nile John,8.0,MID,Spurs,0.0,45.0
19844,Nile John,9.0,MID,Spurs,0.0,45.0
19845,Nile John,10.0,MID,Spurs,0.0,45.0
19846,Nile John,11.0,MID,Spurs,0.0,45.0
19847,Nile John,12.0,MID,Spurs,0.0,45.0
19848,Nile John,13.0,MID,Spurs,0.0,45.0
19849,Nile John,14.0,MID,Spurs,0.0,45.0
19850,Nile John,15.0,MID,Spurs,0.0,45.0
19851,Nile John,16.0,MID,Spurs,0.0,45.0
19852,Nile John,17.0,MID,Spurs,0.0,45.0
19853,Nile John,18.0,MID,Spurs,0.0,45.0
19854,Nile John,19.0,MID,Spurs,0.0,45.0
19855,Nile John,20.0,MID,Spurs,0.0,45.0
19856,Nile John,21.0,MID,Spurs,0.0,45.0
19857,Nile John,22.0,MID,Spurs,0.0,45.0
19858,Nile John,23.0,MID,Spurs,0.0,45.0
19859,Nile John,24.0,MID,Spurs,0.0,45.0
19860,Nile John,25.0,MID,Spurs,0.0,45.0
19861,Nile John,26.0,MID,Spurs,0.0,45.0
19862,Nile John,27.0,MID,Spurs,0.0,45.0
19863,Nile John,28.0,MID,Spurs,0.0,45.0
19864,Nile John,29.0,MID,Spurs,0.0,45.0
19865,Nile John,30.0,MID,Spurs,0.0,45.0
19866,Nile John,31.0,MID,Spurs,0.0,45.0
19867,Nile John,32.0,MID,Spurs,0.0,45.0
19868,Nile John,33.0,MID,Spurs,0.0,45.0
19869,Nile John,34.0,MID,Spurs,0.0,45.0
19870,Nile John,35.0,MID,Spurs,0.0,45.0
19871,Nile John,36.0,MID,Spurs,0.0,45.0
19872,Nile John,37.0,MID,Spurs,0.0,45.0
19873,Nile John,38.0,MID,Spurs,0.0,45.0
19874,Nélson Cabral Semedo,1.0,DEF,Wolves,0.0,55.0
19875,Nélson Cabral Semedo,2.0,DEF,Wolves,0.0,55.0
19876,Nélson Cabral Semedo,3.0,DEF,Wolves,0.1,55.0
19877,Nélson Cabral Semedo,4.0,DEF,Wolves,0.69,55.0
19878,Nélson Cabral Semedo,5.0,DEF,Wolves,1.22,55.0
19879,Nélson Cabral Semedo,6.0,DEF,Wolves,1.3,55.0
19880,Nélson Cabral Semedo,7.0,DEF,Wolves,1.97,55.0
19881,Nélson Cabral Semedo,8.0,DEF,Wolves,1.97,55.0
19882,Nélson Cabral Semedo,9.0,DEF,Wolves,1.97,56.0
19883,Nélson Cabral Semedo,10.0,DEF,Wolves,1.98,56.0
19884,Nélson Cabral Semedo,11.0,DEF,Wolves,1.58,56.0
19885,Nélson Cabral Semedo,12.0,DEF,Wolves,1.62,55.0
19886,Nélson Cabral Semedo,13.0,DEF,Wolves,1.56,55.0
19887,Nélson Cabral Semedo,14.0,DEF,Wolves,1.5,55.0
19888,Nélson Cabral Semedo,15.0,DEF,Wolves,1.45,54.0
19889,Nélson Cabral Semedo,16.0,DEF,Wolves,1.31,54.0
19890,Nélson Cabral Semedo,17.0,DEF,Wolves,1.48,54.0
19891,Nélson Cabral Semedo,18.0,DEF,Wolves,1.33,54.0
19892,Nélson Cabral Semedo,19.0,DEF,Wolves,1.3,53.0
19893,Nélson Cabral Semedo,20.0,DEF,Wolves,1.77,53.0
19894,Nélson Cabral Semedo,21.0,DEF,Wolves,1.79,53.0
19895,Nélson Cabral Semedo,22.0,DEF,Wolves,1.81,53.0
19896,Nélson Cabral Semedo,23.0,DEF,Wolves,2.33,53.0
19897,Nélson Cabral Semedo,24.0,DEF,Wolves,2.6,52.0
19898,Nélson Cabral Semedo,25.0,DEF,Wolves,3.04,52.0
19899,Nélson Cabral Semedo,26.0,DEF,Wolves,2.83,52.0
19900,Nélson Cabral Semedo,27.0,DEF,Wolves,3.15,52.0
19901,Nélson Cabral Semedo,28.0,DEF,Wolves,3.04,52.0
19902,Nélson Cabral Semedo,29.0,DEF,Wolves,2.73,55.0
19903,Nélson Cabral Semedo,30.0,DEF,Wolves,2.56,52.0
19904,Nélson Cabral Semedo,31.0,DEF,Wolves,3.2,52.0
19905,Nélson Cabral Semedo,32.0,DEF,Wolves,3.48,52.0
19906,Nélson Cabral Semedo,33.0,DEF,Wolves,3.13,53.0
19907,Nélson Cabral Semedo,34.0,DEF,Wolves,3.62,53.0
19908,Nélson Cabral Semedo,35.0,DEF,Wolves,3.26,53.0
19909,Nélson Cabral Semedo,36.0,DEF,Wolves,3.03,52.0
19910,Nélson Cabral Semedo,37.0,DEF,Wolves,2.83,52.0
19911,Nélson Cabral Semedo,38.0,DEF,Wolves,3.35,51.0
19912,Odion Ighalo,1.0,FWD,Man Utd,0.88,65.0
19913,Odion Ighalo,2.0,FWD,Man Utd,0.89,65.0
19914,Odion Ighalo,3.0,FWD,Man Utd,0.8,64.0
19915,Odion Ighalo,4.0,FWD,Man Utd,0.72,63.0
19916,Odion Ighalo,5.0,FWD,Man Utd,0.65,63.0
19917,Odion Ighalo,6.0,FWD,Man Utd,0.59,63.0
19918,Odion Ighalo,7.0,FWD,Man Utd,0.53,62.0
19919,Odion Ighalo,8.0,FWD,Man Utd,0.48,62.0
19920,Odion Ighalo,9.0,FWD,Man Utd,0.43,62.0
19921,Odion Ighalo,10.0,FWD,Man Utd,0.38,62.0
19922,Odion Ighalo,11.0,FWD,Man Utd,0.35,62.0
19923,Odion Ighalo,12.0,FWD,Man Utd,0.31,62.0
19924,Odion Ighalo,13.0,FWD,Man Utd,0.28,61.0
19925,Odion Ighalo,14.0,FWD,Man Utd,0.25,61.0
19926,Odion Ighalo,15.0,FWD,Man Utd,0.23,61.0
19927,Odion Ighalo,16.0,FWD,Man Utd,0.2,61.0
19928,Odion Ighalo,17.0,FWD,Man Utd,0.18,61.0
19929,Odion Ighalo,18.0,FWD,Man Utd,0.17,61.0
19930,Odion Ighalo,19.0,FWD,Man Utd,0.15,61.0
19931,Odion Ighalo,20.0,FWD,Man Utd,0.13,61.0
19932,Odion Ighalo,21.0,FWD,Man Utd,0.12,61.0
19933,Odion Ighalo,22.0,FWD,Man Utd,0.11,61.0
19934,Odion Ighalo,23.0,FWD,Man Utd,0.1,61.0
19935,Odion Ighalo,24.0,FWD,Man Utd,0.09,61.0
19936,Odion Ighalo,25.0,FWD,Man Utd,0.08,61.0
19937,Odion Ighalo,26.0,FWD,Man Utd,0.07,61.0
19938,Odion Ighalo,27.0,FWD,Man Utd,0.06,61.0
19939,Odion Ighalo,28.0,FWD,Man Utd,0.06,61.0
19940,Odion Ighalo,29.0,FWD,Man Utd,0.05,65.0
19941,Odion Ighalo,30.0,FWD,Man Utd,0.05,61.0
19942,Odion Ighalo,31.0,FWD,Man Utd,0.04,61.0
19943,Odion Ighalo,32.0,FWD,Man Utd,0.04,61.0
19944,Odion Ighalo,33.0,FWD,Man Utd,0.03,61.0
19945,Odion Ighalo,34.0,FWD,Man Utd,0.03,65.0
19946,Odion Ighalo,35.0,FWD,Man Utd,0.03,61.0
19947,Odion Ighalo,36.0,FWD,Man Utd,0.02,65.0
19948,Odion Ighalo,37.0,FWD,Man Utd,0.02,61.0
19949,Odion Ighalo,38.0,FWD,Man Utd,0.02,61.0
19950,Okay Yokuslu,1.0,MID,West Brom,0.0,45.0
19951,Okay Yokuslu,2.0,MID,West Brom,0.0,45.0
19952,Okay Yokuslu,3.0,MID,West Brom,0.0,45.0
19953,Okay Yokuslu,4.0,MID,West Brom,0.0,45.0
19954,Okay Yokuslu,5.0,MID,West Brom,0.0,45.0
19955,Okay Yokuslu,6.0,MID,West Brom,0.0,45.0
19956,Okay Yokuslu,7.0,MID,West Brom,0.0,45.0
19957,Okay Yokuslu,8.0,MID,West Brom,0.0,45.0
19958,Okay Yokuslu,9.0,MID,West Brom,0.0,45.0
19959,Okay Yokuslu,10.0,MID,West Brom,0.0,45.0
19960,Okay Yokuslu,11.0,MID,West Brom,0.0,45.0
19961,Okay Yokuslu,12.0,MID,West Brom,0.0,45.0
19962,Okay Yokuslu,13.0,MID,West Brom,0.0,45.0
19963,Okay Yokuslu,14.0,MID,West Brom,0.0,45.0
19964,Okay Yokuslu,15.0,MID,West Brom,0.0,45.0
19965,Okay Yokuslu,16.0,MID,West Brom,0.0,45.0
19966,Okay Yokuslu,17.0,MID,West Brom,0.0,45.0
19967,Okay Yokuslu,18.0,MID,West Brom,0.0,45.0
19968,Okay Yokuslu,19.0,MID,West Brom,0.0,45.0
19969,Okay Yokuslu,20.0,MID,West Brom,0.0,45.0
19970,Okay Yokuslu,21.0,MID,West Brom,0.0,45.0
19971,Okay Yokuslu,22.0,MID,West Brom,0.0,45.0
19972,Okay Yokuslu,23.0,MID,West Brom,0.1,45.0
19973,Okay Yokuslu,24.0,MID,West Brom,0.29,45.0
19974,Okay Yokuslu,25.0,MID,West Brom,0.56,45.0
19975,Okay Yokuslu,26.0,MID,West Brom,0.7,45.0
19976,Okay Yokuslu,27.0,MID,West Brom,0.93,45.0
19977,Okay Yokuslu,28.0,MID,West Brom,1.04,45.0
19978,Okay Yokuslu,29.0,MID,West Brom,0.94,45.0
19979,Okay Yokuslu,30.0,MID,West Brom,1.04,45.0
19980,Okay Yokuslu,31.0,MID,West Brom,1.54,45.0
19981,Okay Yokuslu,32.0,MID,West Brom,1.48,45.0
19982,Okay Yokuslu,33.0,MID,West Brom,1.44,45.0
19983,Okay Yokuslu,34.0,MID,West Brom,1.49,45.0
19984,Okay Yokuslu,35.0,MID,West Brom,1.54,45.0
19985,Okay Yokuslu,36.0,MID,West Brom,1.59,45.0
19986,Okay Yokuslu,37.0,MID,West Brom,1.53,45.0
19987,Okay Yokuslu,38.0,MID,West Brom,1.58,45.0
19988,Ola Aina,1.0,DEF,Fulham,0.07,45.0
19989,Ola Aina,2.0,DEF,Fulham,0.06,45.0
19990,Ola Aina,3.0,DEF,Fulham,0.06,45.0
19991,Ola Aina,4.0,DEF,Fulham,0.25,45.0
19992,Ola Aina,5.0,DEF,Fulham,0.43,45.0
19993,Ola Aina,6.0,DEF,Fulham,0.48,45.0
19994,Ola Aina,7.0,DEF,Fulham,1.94,45.0
19995,Ola Aina,8.0,DEF,Fulham,1.94,45.0
19996,Ola Aina,9.0,DEF,Fulham,1.85,45.0
19997,Ola Aina,10.0,DEF,Fulham,1.86,45.0
19998,Ola Aina,11.0,DEF,Fulham,1.78,45.0
19999,Ola Aina,12.0,DEF,Fulham,1.8,45.0
20000,Ola Aina,13.0,DEF,Fulham,2.22,45.0
20001,Ola Aina,14.0,DEF,Fulham,2.2,45.0
20002,Ola Aina,15.0,DEF,Fulham,2.58,45.0
20003,Ola Aina,16.0,DEF,Fulham,2.32,45.0
20004,Ola Aina,17.0,DEF,Fulham,2.09,45.0
20005,Ola Aina,18.0,DEF,Fulham,2.08,45.0
20006,Ola Aina,19.0,DEF,Fulham,1.97,45.0
20007,Ola Aina,20.0,DEF,Fulham,2.37,45.0
20008,Ola Aina,21.0,DEF,Fulham,2.24,45.0
20009,Ola Aina,22.0,DEF,Fulham,2.01,45.0
20010,Ola Aina,23.0,DEF,Fulham,1.81,45.0
20011,Ola Aina,24.0,DEF,Fulham,2.63,45.0
20012,Ola Aina,25.0,DEF,Fulham,3.17,45.0
20013,Ola Aina,26.0,DEF,Fulham,3.0,45.0
20014,Ola Aina,27.0,DEF,Fulham,3.3,45.0
20015,Ola Aina,28.0,DEF,Fulham,3.07,45.0
20016,Ola Aina,29.0,DEF,Fulham,2.86,46.0
20017,Ola Aina,30.0,DEF,Fulham,2.68,46.0
20018,Ola Aina,31.0,DEF,Fulham,3.01,45.0
20019,Ola Aina,32.0,DEF,Fulham,2.91,45.0
20020,Ola Aina,33.0,DEF,Fulham,2.62,45.0
20021,Ola Aina,34.0,DEF,Fulham,2.36,44.0
20022,Ola Aina,35.0,DEF,Fulham,2.12,44.0
20023,Ola Aina,36.0,DEF,Fulham,2.01,44.0
20024,Ola Aina,37.0,DEF,Fulham,1.81,44.0
20025,Ola Aina,38.0,DEF,Fulham,1.63,43.0
20026,Oleksandr Zinchenko,1.0,DEF,Man City,0.67,55.0
20027,Oleksandr Zinchenko,2.0,DEF,Man City,0.6,55.0
20028,Oleksandr Zinchenko,3.0,DEF,Man City,0.54,55.0
20029,Oleksandr Zinchenko,4.0,DEF,Man City,0.49,55.0
20030,Oleksandr Zinchenko,5.0,DEF,Man City,0.44,55.0
20031,Oleksandr Zinchenko,6.0,DEF,Man City,0.49,55.0
20032,Oleksandr Zinchenko,7.0,DEF,Man City,0.44,55.0
20033,Oleksandr Zinchenko,8.0,DEF,Man City,0.4,55.0
20034,Oleksandr Zinchenko,9.0,DEF,Man City,0.36,55.0
20035,Oleksandr Zinchenko,10.0,DEF,Man City,0.32,55.0
20036,Oleksandr Zinchenko,11.0,DEF,Man City,0.29,55.0
20037,Oleksandr Zinchenko,12.0,DEF,Man City,0.26,55.0
20038,Oleksandr Zinchenko,13.0,DEF,Man City,0.24,55.0
20039,Oleksandr Zinchenko,14.0,DEF,Man City,0.21,55.0
20040,Oleksandr Zinchenko,15.0,DEF,Man City,0.19,55.0
20041,Oleksandr Zinchenko,16.0,DEF,Man City,0.17,55.0
20042,Oleksandr Zinchenko,17.0,DEF,Man City,0.36,55.0
20043,Oleksandr Zinchenko,18.0,DEF,Man City,1.12,55.0
20044,Oleksandr Zinchenko,19.0,DEF,Man City,1.61,55.0
20045,Oleksandr Zinchenko,20.0,DEF,Man City,2.05,55.0
20046,Oleksandr Zinchenko,21.0,DEF,Man City,2.44,55.0
20047,Oleksandr Zinchenko,22.0,DEF,Man City,2.3,55.0
20048,Oleksandr Zinchenko,23.0,DEF,Man City,2.27,55.0
20049,Oleksandr Zinchenko,24.0,DEF,Man City,2.34,55.0
20050,Oleksandr Zinchenko,25.0,DEF,Man City,2.91,55.0
20051,Oleksandr Zinchenko,26.0,DEF,Man City,2.72,55.0
20052,Oleksandr Zinchenko,27.0,DEF,Man City,2.54,55.0
20053,Oleksandr Zinchenko,28.0,DEF,Man City,2.29,55.0
20054,Oleksandr Zinchenko,29.0,DEF,Man City,2.06,55.0
20055,Oleksandr Zinchenko,30.0,DEF,Man City,1.86,55.0
20056,Oleksandr Zinchenko,31.0,DEF,Man City,1.87,55.0
20057,Oleksandr Zinchenko,32.0,DEF,Man City,1.88,55.0
20058,Oleksandr Zinchenko,33.0,DEF,Man City,1.69,55.0
20059,Oleksandr Zinchenko,34.0,DEF,Man City,1.62,55.0
20060,Oleksandr Zinchenko,35.0,DEF,Man City,1.56,55.0
20061,Oleksandr Zinchenko,36.0,DEF,Man City,1.41,55.0
20062,Oleksandr Zinchenko,37.0,DEF,Man City,1.37,55.0
20063,Oleksandr Zinchenko,38.0,DEF,Man City,1.83,55.0
20064,Oliver Burke,1.0,MID,Sheffield Utd,0.57,45.0
20065,Oliver Burke,2.0,MID,Sheffield Utd,0.72,45.0
20066,Oliver Burke,3.0,MID,Sheffield Utd,0.95,45.0
20067,Oliver Burke,4.0,MID,Sheffield Utd,0.95,45.0
20068,Oliver Burke,5.0,MID,Sheffield Utd,0.86,45.0
20069,Oliver Burke,6.0,MID,Sheffield Utd,0.87,45.0
20070,Oliver Burke,7.0,MID,Sheffield Utd,0.78,45.0
20071,Oliver Burke,8.0,MID,Sheffield Utd,0.71,44.0
20072,Oliver Burke,9.0,MID,Sheffield Utd,0.63,44.0
20073,Oliver Burke,10.0,MID,Sheffield Utd,0.77,44.0
20074,Oliver Burke,11.0,MID,Sheffield Utd,0.89,43.0
20075,Oliver Burke,12.0,MID,Sheffield Utd,0.8,43.0
20076,Oliver Burke,13.0,MID,Sheffield Utd,1.22,43.0
20077,Oliver Burke,14.0,MID,Sheffield Utd,1.1,43.0
20078,Oliver Burke,15.0,MID,Sheffield Utd,1.09,44.0
20079,Oliver Burke,16.0,MID,Sheffield Utd,0.98,44.0
20080,Oliver Burke,17.0,MID,Sheffield Utd,0.88,44.0
20081,Oliver Burke,18.0,MID,Sheffield Utd,0.9,43.0
20082,Oliver Burke,19.0,MID,Sheffield Utd,1.01,43.0
20083,Oliver Burke,20.0,MID,Sheffield Utd,1.51,43.0
20084,Oliver Burke,21.0,MID,Sheffield Utd,1.55,42.0
20085,Oliver Burke,22.0,MID,Sheffield Utd,1.5,42.0
20086,Oliver Burke,23.0,MID,Sheffield Utd,1.85,42.0
20087,Oliver Burke,24.0,MID,Sheffield Utd,1.66,42.0
20088,Oliver Burke,25.0,MID,Sheffield Utd,1.5,42.0
20089,Oliver Burke,26.0,MID,Sheffield Utd,1.45,42.0
20090,Oliver Burke,27.0,MID,Sheffield Utd,1.3,42.0
20091,Oliver Burke,28.0,MID,Sheffield Utd,1.37,42.0
20092,Oliver Burke,29.0,MID,Sheffield Utd,1.24,45.0
20093,Oliver Burke,30.0,MID,Sheffield Utd,1.21,41.0
20094,Oliver Burke,31.0,MID,Sheffield Utd,1.29,41.0
20095,Oliver Burke,32.0,MID,Sheffield Utd,1.26,41.0
20096,Oliver Burke,33.0,MID,Sheffield Utd,1.24,41.0
20097,Oliver Burke,34.0,MID,Sheffield Utd,1.21,41.0
20098,Oliver Burke,35.0,MID,Sheffield Utd,1.29,41.0
20099,Oliver Burke,36.0,MID,Sheffield Utd,1.16,41.0
20100,Oliver Burke,37.0,MID,Sheffield Utd,1.05,41.0
20101,Oliver Burke,38.0,MID,Sheffield Utd,0.94,41.0
20102,Oliver Casey,1.0,DEF,Leeds,0.0,40.0
20103,Oliver Casey,2.0,DEF,Leeds,0.0,40.0
20104,Oliver Casey,3.0,DEF,Leeds,0.0,40.0
20105,Oliver Casey,4.0,DEF,Leeds,0.0,40.0
20106,Oliver Casey,5.0,DEF,Leeds,0.0,40.0
20107,Oliver Casey,6.0,DEF,Leeds,0.0,40.0
20108,Oliver Casey,7.0,DEF,Leeds,0.0,39.0
20109,Oliver Casey,8.0,DEF,Leeds,0.0,39.0
20110,Oliver Casey,9.0,DEF,Leeds,0.0,39.0
20111,Oliver Casey,10.0,DEF,Leeds,0.0,39.0
20112,Oliver Casey,11.0,DEF,Leeds,0.0,39.0
20113,Oliver Casey,12.0,DEF,Leeds,0.0,39.0
20114,Oliver Casey,13.0,DEF,Leeds,0.0,39.0
20115,Oliver Casey,14.0,DEF,Leeds,0.0,39.0
20116,Oliver Casey,15.0,DEF,Leeds,0.0,39.0
20117,Oliver Casey,16.0,DEF,Leeds,0.0,39.0
20118,Oliver Casey,17.0,DEF,Leeds,0.0,39.0
20119,Oliver Casey,18.0,DEF,Leeds,0.0,40.0
20120,Oliver Casey,19.0,DEF,Leeds,0.0,39.0
20121,Oliver Casey,20.0,DEF,Leeds,0.0,39.0
20122,Oliver Casey,21.0,DEF,Leeds,0.0,39.0
20123,Oliver Casey,22.0,DEF,Leeds,0.0,39.0
20124,Oliver Casey,23.0,DEF,Leeds,0.0,39.0
20125,Oliver Casey,24.0,DEF,Leeds,0.0,39.0
20126,Oliver Casey,25.0,DEF,Leeds,0.0,39.0
20127,Oliver Casey,26.0,DEF,Leeds,0.0,39.0
20128,Oliver Casey,27.0,DEF,Leeds,0.0,39.0
20129,Oliver Casey,28.0,DEF,Leeds,0.0,39.0
20130,Oliver Casey,29.0,DEF,Leeds,0.0,39.0
20131,Oliver Casey,30.0,DEF,Leeds,0.0,38.0
20132,Oliver Casey,31.0,DEF,Leeds,0.0,38.0
20133,Oliver Casey,32.0,DEF,Leeds,0.0,38.0
20134,Oliver Casey,33.0,DEF,Leeds,0.0,38.0
20135,Oliver Casey,34.0,DEF,Leeds,0.0,38.0
20136,Oliver Casey,35.0,DEF,Leeds,0.0,38.0
20137,Oliver Casey,36.0,DEF,Leeds,0.0,38.0
20138,Oliver Casey,37.0,DEF,Leeds,0.0,38.0
20139,Oliver Casey,38.0,DEF,Leeds,0.0,38.0
20140,Oliver McBurnie,1.0,FWD,Sheffield Utd,0.96,60.0
20141,Oliver McBurnie,2.0,FWD,Sheffield Utd,0.96,60.0
20142,Oliver McBurnie,3.0,FWD,Sheffield Utd,0.97,59.0
20143,Oliver McBurnie,4.0,FWD,Sheffield Utd,0.97,58.0
20144,Oliver McBurnie,5.0,FWD,Sheffield Utd,1.07,58.0
20145,Oliver McBurnie,6.0,FWD,Sheffield Utd,1.47,57.0
20146,Oliver McBurnie,7.0,FWD,Sheffield Utd,1.52,57.0
20147,Oliver McBurnie,8.0,FWD,Sheffield Utd,1.47,57.0
20148,Oliver McBurnie,9.0,FWD,Sheffield Utd,1.52,57.0
20149,Oliver McBurnie,10.0,FWD,Sheffield Utd,1.57,57.0
20150,Oliver McBurnie,11.0,FWD,Sheffield Utd,2.21,56.0
20151,Oliver McBurnie,12.0,FWD,Sheffield Utd,2.09,56.0
20152,Oliver McBurnie,13.0,FWD,Sheffield Utd,1.88,56.0
20153,Oliver McBurnie,14.0,FWD,Sheffield Utd,1.69,56.0
20154,Oliver McBurnie,15.0,FWD,Sheffield Utd,1.62,56.0
